timestamp,src_ip,dst_ip,service,status,sospechoso,user_agent,bytes,user,hour,is_internet,anomaly,score
2025-11-21T13:58:05.443423,10.50.79,10.50.29,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4347,,13,False,0,0.10458399866127505
2025-11-21T02:18:48.356399,10.50.129,192.168.100.221,ftp,success,no,curl/7.68.0,5263,,2,False,0,0.06837240540303924
2025-11-21T14:39:43.350566,10.50.44,192.168.100.174,rdp,success,no,curl/7.68.0,7067,,14,False,0,0.07990126689879029
2025-11-21T04:56:21.377815,10.50.48,10.50.172,ftp,success,no,curl/7.68.0,3758,,4,False,0,0.0959897278862738
2025-11-20T17:14:49.624025,10.50.207,192.168.100.155,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7908,,17,False,0,0.043418463804798635
2025-11-21T10:00:58.630940,192.168.100.58,192.168.100.84,ftp,success,no,curl/7.68.0,2331,,10,False,0,0.10094751216279102
2025-11-20T21:03:48.309240,192.168.100.185,10.50.77,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6066,,21,False,0,0.07055298408984623
2025-11-21T09:41:44.935803,192.168.100.90,10.50.4,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1016,,9,False,0,0.07379868908892817
2025-11-21T14:29:25.274245,192.168.100.100,192.168.100.233,ftp,success,no,curl/7.68.0,1668,,14,False,0,0.08851146098595386
2025-11-21T11:49:52.561278,10.50.143,192.168.100.237,http,success,no,curl/7.68.0,4599,,11,False,0,0.10726384427322477
2025-11-20T21:38:06.752138,10.50.248,10.50.75,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5976,,21,False,0,0.06485723379295949
2025-11-20T21:35:12.655780,192.168.100.6,10.50.151,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6376,,21,False,0,0.06916753369179596
2025-11-21T10:46:09.324904,10.50.114,10.50.244,rdp,success,no,curl/7.68.0,1288,,10,False,0,0.08365069679610937
2025-11-20T23:15:56.723517,192.168.100.213,192.168.100.75,http,success,no,curl/7.68.0,4661,,23,False,0,0.053430822830978664
2025-11-21T14:10:40.175713,10.50.163,10.50.177,ssh,success,no,curl/7.68.0,1581,,14,False,0,0.08817576525548454
2025-11-20T23:52:53.676187,10.50.119,192.168.100.32,rdp,success,no,curl/7.68.0,6272,,23,False,0,0.03620556750912041
2025-11-21T10:20:14.845413,192.168.100.64,10.50.79,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6495,,10,False,0,0.08966862823855065
2025-11-21T15:32:52.087696,192.168.100.170,10.50.101,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1320,,15,False,0,0.07907696381755142
2025-11-21T01:06:41.512455,10.50.138,10.50.66,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3260,,1,False,0,0.06875358930112874
2025-11-21T06:01:59.895670,192.168.100.100,10.50.90,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2768,,6,False,0,0.09893434107054155
2025-11-21T16:35:33.255744,10.50.102,10.50.236,ssh,success,no,curl/7.68.0,765,,16,False,0,0.0590124333155706
2025-11-21T10:25:40.542860,10.50.39,10.50.207,ftp,success,no,curl/7.68.0,2727,,10,False,0,0.10451455735846116
2025-11-20T22:47:54.284715,192.168.100.235,10.50.245,http,success,no,curl/7.68.0,7117,,22,False,0,0.05179798573020544
2025-11-21T14:21:22.701229,192.168.100.27,192.168.100.89,ssh,success,no,curl/7.68.0,3603,,14,False,0,0.10201978109341675
2025-11-21T15:24:14.964375,10.50.169,192.168.100.248,http,success,no,curl/7.68.0,1381,,15,False,0,0.08335374462702788
2025-11-21T12:33:16.073545,10.50.4,10.50.27,ssh,success,no,curl/7.68.0,706,,12,False,0,0.06427469950606235
2025-11-21T00:59:00.122956,10.50.200,192.168.100.157,http,success,no,curl/7.68.0,695,,0,False,0,0.010181704355899934
2025-11-21T13:25:13.423508,192.168.100.106,10.50.105,ssh,success,no,curl/7.68.0,3028,,13,False,0,0.1019130423200052
2025-11-21T05:58:41.600957,192.168.100.97,192.168.100.21,http,success,no,curl/7.68.0,6821,,5,False,0,0.08299275862198446
2025-11-21T16:00:48.474618,192.168.100.158,10.50.135,https,success,no,curl/7.68.0,6199,,16,False,0,0.09282816999666493
2025-11-21T08:53:38.171790,192.168.100.2,192.168.100.149,https,success,no,curl/7.68.0,867,,8,False,0,0.06956355949691828
2025-11-21T00:37:22.406920,10.50.172,192.168.100.184,http,success,no,curl/7.68.0,5270,,0,False,0,0.0508256707213548
2025-11-21T11:12:29.551147,10.50.202,10.50.140,ftp,success,no,curl/7.68.0,5251,,11,False,0,0.10247614022869989
2025-11-21T06:59:34.682803,192.168.100.42,192.168.100.101,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5334,,6,False,0,0.09478381195957325
2025-11-21T06:43:44.642070,192.168.100.29,10.50.129,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6300,,6,False,0,0.08546857064941499
2025-11-20T23:50:54.567326,10.50.166,192.168.100.195,https,success,no,curl/7.68.0,5743,,23,False,0,0.04243245888341529
2025-11-21T13:02:50.791066,10.50.162,10.50.84,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2974,,13,False,0,0.10504542872662814
2025-11-20T19:51:22.462485,200.10.20.30,192.168.100.206,rdp,failed,si,Go-http-client/1.1,158,,19,True,1,-0.1163735709143594
2025-11-21T13:59:54.512616,192.168.100.103,10.50.219,http,success,no,curl/7.68.0,6791,,13,False,0,0.09047211788105697
2025-11-21T04:33:08.688569,192.168.100.57,192.168.100.22,https,success,no,curl/7.68.0,4588,,4,False,0,0.0993239855900458
2025-11-21T16:20:17.527838,192.168.100.220,192.168.100.236,http,success,no,curl/7.68.0,1723,,16,False,0,0.08570247207120896
2025-11-21T00:27:50.366208,10.50.33,10.50.186,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3327,,0,False,0,0.04680327692838482
2025-11-21T05:33:18.061047,192.168.100.145,10.50.242,https,success,no,curl/7.68.0,2211,,5,False,0,0.0914107015682108
2025-11-21T12:54:48.212585,192.168.100.250,192.168.100.96,ssh,success,no,curl/7.68.0,4469,,12,False,0,0.10863541819220152
2025-11-21T00:17:37.569791,192.168.100.148,10.50.122,ssh,success,no,curl/7.68.0,7056,,0,False,0,0.02685304687277612
2025-11-21T13:25:10.683763,10.50.110,192.168.100.12,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2267,,13,False,0,0.09492438836818295
2025-11-20T22:09:25.461636,10.50.108,192.168.100.87,ssh,success,no,curl/7.68.0,7359,,22,False,0,0.04016431526519326
2025-11-21T16:38:02.636714,10.50.87,10.50.57,ftp,success,no,curl/7.68.0,1495,,16,False,0,0.08984178869574383
2025-11-20T23:53:06.638712,10.50.137,10.50.210,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4729,,23,False,0,0.04595427483449954
2025-11-20T23:18:06.071526,10.50.117,192.168.100.122,ssh,success,no,curl/7.68.0,4074,,23,False,0,0.05627123245529131
2025-11-21T16:37:54.639311,10.50.62,10.50.234,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6785,,16,False,0,0.0773233384864293
2025-11-20T19:06:37.760376,10.50.202,10.50.197,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4308,,19,False,0,0.09571770826825154
2025-11-20T18:51:02.262008,192.168.100.165,10.50.43,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7857,,18,False,0,0.04771735471452798
2025-11-21T08:40:35.959462,192.168.100.137,10.50.158,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2589,,8,False,0,0.10105691677592948
2025-11-20T18:33:42.254926,10.50.27,192.168.100.108,ssh,success,no,curl/7.68.0,4463,,18,False,0,0.10106461545446527
2025-11-21T08:27:31.641738,192.168.100.47,10.50.215,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6794,,8,False,0,0.0895437904056714
2025-11-21T03:44:38.693240,10.50.26,10.50.226,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5720,,3,False,0,0.08393265116001308
2025-11-21T14:54:40.611496,192.168.100.116,10.50.183,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1577,,14,False,0,0.08631131290919125
2025-11-21T15:11:43.039058,192.168.100.246,192.168.100.201,https,success,no,curl/7.68.0,675,,15,False,0,0.058963839351806935
2025-11-20T20:09:34.894227,10.50.109,192.168.100.204,https,success,no,curl/7.68.0,512,,20,False,0,0.0340597819805204
2025-11-20T18:15:16.999564,192.168.100.82,192.168.100.25,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4994,,18,False,0,0.09384453392114994
2025-11-21T14:43:19.680808,192.168.100.103,192.168.100.217,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1102,,14,False,0,0.07571157593816091
2025-11-21T00:03:34.680142,192.168.100.209,10.50.245,http,success,no,curl/7.68.0,6244,,0,False,0,0.04712137939071803
2025-11-20T23:26:20.692429,10.50.208,192.168.100.77,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5575,,23,False,0,0.04177034494680987
2025-11-21T00:32:52.627061,192.168.100.153,192.168.100.84,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5541,,0,False,0,0.05180051164945776
2025-11-21T02:02:08.919349,10.50.237,192.168.100.125,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6110,,2,False,0,0.07613329686933246
2025-11-21T14:47:12.665969,192.168.100.72,192.168.100.90,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7418,,14,False,0,0.06975197551697054
2025-11-21T04:34:16.646097,192.168.100.27,192.168.100.64,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3733,,4,False,0,0.09635390536372529
2025-11-21T15:50:58.430712,192.168.100.226,10.50.14,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5645,,15,False,0,0.10009787636731893
2025-11-20T21:05:04.886291,10.50.248,10.50.129,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5779,,21,False,0,0.07803915738901246
2025-11-21T14:23:05.596105,10.50.51,192.168.100.219,rdp,success,no,curl/7.68.0,7062,,14,False,0,0.07967422710574606
2025-11-20T20:08:50.691940,198.51.100.15,192.168.100.10,ssh,failed,si,masscan/1.3.10,284,root,20,True,1,-0.12277293606230599
2025-11-21T01:10:31.358256,10.50.236,192.168.100.120,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4448,,1,False,0,0.06850748418531838
2025-11-21T11:44:51.578797,192.168.100.91,10.50.228,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5070,,11,False,0,0.10179341486990534
2025-11-21T06:15:56.770294,192.168.100.140,192.168.100.252,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2546,,6,False,0,0.09733649652790627
2025-11-21T16:10:05.616590,192.168.100.145,10.50.118,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5294,,16,False,0,0.0982530146814925
2025-11-21T00:31:12.768392,10.50.143,192.168.100.212,rdp,success,no,curl/7.68.0,5967,,0,False,0,0.041650600229161894
2025-11-21T09:41:26.847073,192.168.100.237,10.50.91,rdp,success,no,curl/7.68.0,2743,,9,False,0,0.1038775347460395
2025-11-21T02:06:05.632814,10.50.26,10.50.17,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7598,,2,False,0,0.046184760813094305
2025-11-20T20:04:30.734061,192.168.100.225,10.50.219,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3225,,20,False,0,0.08789197258649356
2025-11-21T08:14:54.944757,10.50.131,10.50.198,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2494,,8,False,0,0.10089543494977293
2025-11-20T19:21:03.615256,192.168.100.133,10.50.56,http,success,no,curl/7.68.0,1666,,19,False,0,0.07425373904543775
2025-11-20T21:12:05.732196,10.50.202,10.50.125,http,success,no,curl/7.68.0,3073,,21,False,0,0.08186261683114099
2025-11-21T05:29:33.889847,10.50.40,10.50.42,ftp,success,no,curl/7.68.0,4898,,5,False,0,0.09364705692865904
2025-11-21T00:29:11.766590,10.50.18,192.168.100.68,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3135,,0,False,0,0.05159167508457052
2025-11-21T01:31:39.689972,10.50.110,10.50.232,rdp,success,no,curl/7.68.0,6040,,1,False,0,0.06107749929852169
2025-11-21T16:17:25.278440,192.168.100.118,10.50.82,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4958,,16,False,0,0.10087828610320182
2025-11-21T11:07:08.242632,192.168.100.103,192.168.100.113,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5451,,11,False,0,0.10376530357805247
2025-11-21T03:23:02.634819,10.50.18,192.168.100.110,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),681,,3,False,0,0.05039298096616829
2025-11-21T02:44:15.671915,192.168.100.132,192.168.100.251,https,success,no,curl/7.68.0,5468,,2,False,0,0.08166558429566073
2025-11-21T15:57:24.131032,192.168.100.216,192.168.100.170,ftp,success,no,curl/7.68.0,6740,,15,False,0,0.0859780966788567
2025-11-21T09:19:31.743140,192.168.100.176,192.168.100.10,https,success,no,curl/7.68.0,5240,,9,False,0,0.10428762938829061
2025-11-21T09:01:55.895571,192.168.100.53,192.168.100.2,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5976,,9,False,0,0.10260522764384183
2025-11-20T21:32:32.413575,192.168.100.31,10.50.10,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6549,,21,False,0,0.06381157810024163
2025-11-21T00:30:31.739016,10.50.16,192.168.100.173,ftp,success,no,curl/7.68.0,3304,,0,False,0,0.04680327692838482
2025-11-21T00:19:19.365375,192.168.100.208,10.50.223,ftp,success,no,curl/7.68.0,6960,,0,False,0,0.02873895149067829
2025-11-20T17:19:15.471395,10.50.233,10.50.211,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4821,,17,False,0,0.10350400497270201
2025-11-21T09:15:53.843061,192.168.100.249,10.50.225,http,success,no,curl/7.68.0,4058,,9,False,0,0.11018447180145263
2025-11-21T15:46:04.175576,10.50.197,192.168.100.74,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7565,,15,False,0,0.06410014701992506
2025-11-20T17:05:18.187063,10.50.167,192.168.100.105,http,success,no,curl/7.68.0,4999,,17,False,0,0.10060884092540862
2025-11-21T13:50:46.358183,10.50.225,10.50.61,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4724,,13,False,0,0.09924038560774012
2025-11-21T05:03:04.254949,192.168.100.233,10.50.46,https,success,no,curl/7.68.0,3401,,5,False,0,0.10091207984762923
2025-11-21T00:22:54.377952,192.168.100.247,10.50.37,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5184,,0,False,0,0.04628250879143536
2025-11-20T22:15:42.583574,10.50.143,10.50.43,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7017,,22,False,0,0.0477240372812503
2025-11-21T14:47:03.676026,192.168.100.102,10.50.214,http,success,no,curl/7.68.0,942,,14,False,0,0.07280338315075574
2025-11-21T03:38:49.359772,192.168.100.209,10.50.54,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5199,,3,False,0,0.08061612490772713
2025-11-20T21:54:09.865682,10.50.248,192.168.100.161,ftp,success,no,curl/7.68.0,7040,,21,False,0,0.05009383616435725
2025-11-20T20:36:23.586708,10.50.154,192.168.100.32,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1736,,20,False,0,0.06795499056605914
2025-11-21T11:50:42.576152,192.168.100.137,10.50.75,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3100,,11,False,0,0.10575090455232056
2025-11-20T19:09:08.354901,192.168.100.103,192.168.100.119,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7029,,19,False,0,0.06767525078296477
2025-11-21T00:20:26.446188,10.50.205,192.168.100.119,http,success,no,curl/7.68.0,6126,,0,False,0,0.04837259958640805
2025-11-20T21:55:43.725289,192.168.100.251,10.50.43,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1610,,21,False,0,0.06452117050650819
2025-11-20T21:10:32.239517,192.168.100.83,10.50.12,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5536,,21,False,0,0.0700521357589663
2025-11-21T05:57:51.593270,192.168.100.103,192.168.100.7,rdp,success,no,curl/7.68.0,517,,5,False,0,0.050446679316601295
2025-11-21T16:26:54.018126,192.168.100.252,192.168.100.125,https,success,no,curl/7.68.0,5392,,16,False,0,0.10175298625896023
2025-11-21T03:36:41.597954,192.168.100.43,192.168.100.27,https,success,no,curl/7.68.0,3283,,3,False,0,0.09226085902126752
2025-11-21T14:52:40.453762,10.50.239,10.50.188,http,success,no,curl/7.68.0,1226,,14,False,0,0.07785849965235592
2025-11-21T12:38:13.777315,192.168.100.166,192.168.100.149,http,success,no,curl/7.68.0,3123,,12,False,0,0.10779749573371655
2025-11-20T19:48:56.455575,192.168.100.143,192.168.100.104,ssh,success,no,curl/7.68.0,4663,,19,False,0,0.09900586541937773
2025-11-20T16:51:15.612696,192.168.100.170,192.168.100.15,http,success,no,curl/7.68.0,6350,,16,False,0,0.09274783511009527
2025-11-21T05:57:03.766239,192.168.100.173,192.168.100.207,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5195,,5,False,0,0.08929196641089937
2025-11-21T08:23:20.571845,192.168.100.201,192.168.100.154,ssh,success,no,curl/7.68.0,6463,,8,False,0,0.08789296273903241
2025-11-20T18:26:57.461996,10.50.4,10.50.11,http,success,no,curl/7.68.0,1243,,18,False,0,0.07012821169063499
2025-11-21T08:45:19.503342,10.50.84,192.168.100.102,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1678,,8,False,0,0.08599379959964831
2025-11-21T03:47:45.784008,192.168.100.42,10.50.133,https,success,no,curl/7.68.0,4359,,3,False,0,0.09418535822176827
2025-11-21T07:34:47.382283,10.50.98,10.50.58,http,success,no,curl/7.68.0,2358,,7,False,0,0.09093715698708715
2025-11-21T13:28:42.197663,192.168.100.147,192.168.100.56,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3811,,13,False,0,0.10269693091187393
2025-11-21T14:09:29.792208,10.50.69,10.50.254,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3687,,14,False,0,0.10457950099314439
2025-11-21T01:35:51.430181,192.168.100.176,192.168.100.31,ftp,success,no,curl/7.68.0,3937,,1,False,0,0.0661952584971256
2025-11-21T05:15:03.563200,192.168.100.26,10.50.127,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5068,,5,False,0,0.09147630071425195
2025-11-21T15:53:52.734270,10.50.236,10.50.108,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6023,,15,False,0,0.09354274484216529
2025-11-21T04:18:41.360968,192.168.100.8,192.168.100.48,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1617,,4,False,0,0.07541812362058875
2025-11-20T19:28:11.864347,192.168.100.59,10.50.84,ssh,success,no,curl/7.68.0,4385,,19,False,0,0.10005819283214606
2025-11-20T21:07:19.547221,10.50.141,192.168.100.241,ftp,success,no,curl/7.68.0,1167,,21,False,0,0.05692433505272587
2025-11-21T16:01:24.666404,198.51.100.15,192.168.100.139,rdp,failed,si,masscan/1.3.10,94,,16,True,1,-0.11253828851583925
2025-11-21T02:24:31.204852,10.50.148,192.168.100.170,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3335,,2,False,0,0.08297519615293958
2025-11-20T18:29:54.937897,10.50.229,192.168.100.12,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7190,,18,False,0,0.06334076886377915
2025-11-21T04:08:21.993870,192.168.100.11,10.50.30,https,success,no,curl/7.68.0,6707,,4,False,0,0.0817734867488138
2025-11-21T06:48:34.613860,10.50.79,192.168.100.113,rdp,success,no,curl/7.68.0,3262,,6,False,0,0.10321422358023108
2025-11-21T09:32:45.611892,192.168.100.221,192.168.100.99,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5666,,9,False,0,0.1009917430975687
2025-11-21T06:43:09.354913,192.168.100.109,192.168.100.246,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6061,,6,False,0,0.09543480983798636
2025-11-20T17:22:35.737562,192.168.100.178,10.50.158,http,success,no,curl/7.68.0,3651,,17,False,0,0.10214180361006536
2025-11-20T23:55:14.889056,192.168.100.97,10.50.86,ftp,success,no,curl/7.68.0,5204,,23,False,0,0.04792906670314245
2025-11-20T17:32:59.915899,192.168.100.60,192.168.100.5,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7775,,17,False,0,0.04735677784130288
2025-11-20T17:38:55.425838,192.168.100.244,10.50.78,http,success,no,curl/7.68.0,2173,,17,False,0,0.08826175839118744
2025-11-21T11:49:10.982997,192.168.100.225,192.168.100.83,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),798,,11,False,0,0.06873881475075938
2025-11-20T17:07:39.911588,192.168.100.244,192.168.100.165,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1250,,17,False,0,0.08104790454719007
2025-11-21T00:22:03.772425,10.50.98,10.50.232,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1159,,0,False,0,0.02658605019672111
2025-11-20T22:02:33.586927,192.168.100.192,10.50.54,ssh,success,no,curl/7.68.0,1814,,22,False,0,0.05651998315832274
2025-11-21T04:53:37.592272,10.50.218,192.168.100.105,ssh,success,no,curl/7.68.0,3314,,4,False,0,0.0837650467267273
2025-11-21T10:56:47.533212,10.50.235,192.168.100.36,rdp,success,no,curl/7.68.0,2859,,10,False,0,0.10740613258383286
2025-11-21T14:33:13.080283,192.168.100.228,192.168.100.226,ssh,success,no,curl/7.68.0,4021,,14,False,0,0.10514375567795103
2025-11-21T04:01:23.589538,192.168.100.62,192.168.100.223,https,success,no,curl/7.68.0,7853,,4,False,0,0.04525375810661658
2025-11-21T14:33:17.323447,192.168.100.42,10.50.238,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7325,,14,False,0,0.07212831950072873
2025-11-21T03:27:26.428436,192.168.100.47,10.50.104,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3518,,3,False,0,0.09168279842632021
2025-11-20T21:44:32.985235,192.168.100.162,192.168.100.156,ssh,success,no,curl/7.68.0,1889,,21,False,0,0.06999781089966961
2025-11-21T04:35:28.737168,192.168.100.58,10.50.172,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3032,,4,False,0,0.09568997917249555
2025-11-21T10:31:38.854337,192.168.100.173,192.168.100.201,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3709,,10,False,0,0.1072390241294916
2025-11-20T22:20:53.699000,10.50.144,10.50.46,https,success,no,curl/7.68.0,2939,,22,False,0,0.0665249181393831
2025-11-21T13:30:26.896424,192.168.100.14,10.50.209,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1919,,13,False,0,0.09109023494986701
2025-11-21T09:58:38.130507,192.168.100.76,10.50.102,https,success,no,curl/7.68.0,7161,,9,False,0,0.07885400621998007
2025-11-20T21:28:22.456550,192.168.100.212,10.50.87,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2782,,21,False,0,0.07414231488829248
2025-11-21T11:37:55.380010,10.50.161,10.50.52,https,success,no,curl/7.68.0,7226,,11,False,0,0.07826196664017343
2025-11-20T22:48:52.759164,10.50.176,10.50.245,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1881,,22,False,0,0.055695406326751185
2025-11-20T20:45:46.300208,10.50.223,192.168.100.38,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),734,,20,False,0,0.048219179796509026
2025-11-21T13:57:08.793487,10.50.239,10.50.21,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4641,,13,False,0,0.10656819324614175
2025-11-21T13:12:23.738473,10.50.168,10.50.21,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2646,,13,False,0,0.10136139939279959
2025-11-21T08:28:21.762637,10.50.33,192.168.100.174,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5360,,8,False,0,0.10254845174257499
2025-11-21T00:27:51.524553,10.50.26,192.168.100.43,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1264,,0,False,0,0.031170471424558754
2025-11-20T18:55:49.633303,192.168.100.155,192.168.100.13,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4371,,18,False,0,0.09497336738754408
2025-11-21T09:44:19.795170,192.168.100.209,10.50.86,rdp,success,no,curl/7.68.0,1027,,9,False,0,0.06939239819873211
2025-11-20T16:58:13.158633,10.50.188,10.50.29,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6469,,16,False,0,0.08131757952800833
2025-11-21T14:12:45.533223,10.50.56,192.168.100.200,rdp,success,no,curl/7.68.0,2366,,14,False,0,0.09315990450086131
2025-11-20T23:04:18.564094,10.50.139,192.168.100.247,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3504,,23,False,0,0.057104981771937235
2025-11-21T14:49:25.212234,192.168.100.166,192.168.100.245,http,success,no,curl/7.68.0,722,,14,False,0,0.06388544608729596
2025-11-20T20:53:10.973746,10.50.77,10.50.156,rdp,success,no,curl/7.68.0,6675,,20,False,0,0.06563721510982778
2025-11-20T20:21:22.682486,10.50.225,10.50.179,http,success,no,curl/7.68.0,7212,,20,False,0,0.06563637210943796
2025-11-21T09:44:29.360566,10.50.64,10.50.7,http,success,no,curl/7.68.0,4768,,9,False,0,0.10733228393333383
2025-11-21T03:26:51.246788,10.50.248,10.50.252,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7432,,3,False,0,0.05993263087153944
2025-11-21T12:28:19.759698,192.168.100.196,192.168.100.25,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4809,,12,False,0,0.1022116400089011
2025-11-20T22:53:32.511397,192.168.100.131,192.168.100.189,https,success,no,curl/7.68.0,916,,22,False,0,0.0383511172218195
2025-11-21T04:57:07.263606,192.168.100.48,192.168.100.253,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6156,,4,False,0,0.08119187611286677
2025-11-21T01:04:41.536548,10.50.57,192.168.100.89,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4553,,1,False,0,0.07234951103609666
2025-11-21T01:41:07.291720,10.50.197,192.168.100.26,ftp,success,no,curl/7.68.0,1344,,1,False,0,0.045905757329830044
2025-11-21T09:19:43.622072,10.50.102,192.168.100.182,ssh,success,no,curl/7.68.0,2266,,9,False,0,0.09646081832922665
2025-11-20T23:33:36.466866,192.168.100.149,10.50.63,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5139,,23,False,0,0.04523628022299431
2025-11-20T17:00:34.971388,192.168.100.12,192.168.100.247,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4112,,17,False,0,0.10247718464782302
